Id,HomeService,EncarDiagnosis,Manufacturer,Model,Badge,Transmission,FuelType,Mileage,Price,SellType,OfficeCityState,Model_Month,Vehicle_Age
41590680,EncarMeetgo,EncarDiagnosisP1,쉐보레(GM대우),더 뉴 트랙스,Others,오토,가솔린,132737.0,830.0,일반,울산,8,8
41590701,EncarMeetgo,EncarDiagnosisP1,현대,LF 쏘나타,Others,오토,가솔린,123976.0,1030.0,일반,울산,9,12
41649367,EncarMeetgo,EncarDiagnosisP1,르노코리아(삼성),QM6,Others,오토,가솔린,111960.0,1230.0,일반,울산,1,8
41725425,EncarMeetgo,EncarDiagnosisP1,현대,베뉴,1.6 플럭스,오토,가솔린,70722.0,1650.0,일반,울산,2,6
41806976,EncarMeetgo,EncarDiagnosisP1,현대,Others,가솔린 1.6 터보 2WD,오토,가솔린,44237.0,2650.0,일반,울산,5,3
41823575,EncarMeetgo,EncarDiagnosisP1,기아,더 뉴 레이,럭셔리,오토,가솔린,44368.0,1180.0,일반,울산,9,8
41895906,EncarMeetgo,EncarDiagnosisP1,현대,더 뉴 싼타페,디젤 2.2 2WD,오토,디젤,73374.0,2750.0,일반,울산,12,6
41945914,EncarMeetgo,EncarDiagnosisP1,현대,아반떼 AD,1.6 GDI 밸류 플러스,오토,가솔린,24170.0,1350.0,일반,울산,8,8
41973091,EncarMeetgo,EncarDiagnosisP1,기아,더 뉴 레이,시그니처,오토,가솔린,91803.0,1220.0,일반,울산,9,5
41980967,EncarMeetgo,EncarDiagnosisP1,현대,팰리세이드,가솔린 3.8 2WD,오토,가솔린,101548.0,2280.0,일반,울산,2,6
41229231,EncarMeetgo,EncarDiagnosisP1,현대,쏘나타 (DN8),2.0,오토,가솔린,89354.0,1740.0,일반,울산,5,7
41248291,EncarMeetgo,EncarDiagnosisP1,현대,제네시스 DH,Others,오토,가솔린,122576.0,1230.0,일반,울산,10,12
41021579,EncarMeetgo,EncarDiagnosisP1,현대,그랜저 HG,HG240 모던,오토,가솔린,123388.0,890.0,일반,울산,2,11
41221379,EncarMeetgo,EncarDiagnosisP1,현대,제네시스 DH,Others,오토,가솔린,88345.0,1620.0,일반,울산,10,10
41478174,EncarMeetgo,EncarDiagnosisP1,기아,Others,Others,오토,디젤,147537.0,490.0,일반,울산,10,13
41399839,EncarMeetgo,EncarDiagnosisP1,현대,그랜저 IG,Others,오토,가솔린,82282.0,1730.0,일반,울산,10,7
41590677,EncarMeetgo,EncarDiagnosisP1,기아,레이,Others,오토,가솔린,92201.0,730.0,일반,울산,4,12
41930555,EncarMeetgo,EncarDiagnosisP1,현대,캐스퍼,터보 인스퍼레이션,오토,가솔린,18559.0,1850.0,일반,울산,12,2
41788545,EncarMeetgo,EncarDiagnosisP1,기아,Others,Others,오토,디젤,169931.0,680.0,일반,울산,6,11
41788489,EncarMeetgo,EncarDiagnosisP1,현대,올 뉴 투싼,디젤 2.0 2WD,오토,디젤,112464.0,1280.0,일반,울산,1,10
41843283,EncarMeetgo,EncarDiagnosisP1,기아,셀토스,가솔린 1.6 터보 2WD,오토,가솔린,62925.0,1950.0,일반,울산,1,6
41972991,EncarMeetgo,EncarDiagnosisP1,현대,아반떼 (CN7),1.6,오토,가솔린,56034.0,1970.0,일반,울산,12,6
41988003,EncarMeetgo,EncarDiagnosisP1,현대,팰리세이드,가솔린 3.8 4WD,오토,가솔린,77911.0,2630.0,일반,울산,2,6
41221435,EncarMeetgo,EncarDiagnosisP1,KG모빌리티(쌍용),토레스,가솔린 1.5 2WD,오토,가솔린,18381.0,2480.0,일반,울산,4,3
40616956,EncarMeetgo,EncarDiagnosisP1,현대,Others,Others,오토,가솔린+전기,101281.0,1050.0,일반,울산,7,12
40991373,EncarMeetgo,EncarDiagnosisP1,기아,더 뉴 K3,트렌디,오토,가솔린,146738.0,760.0,일반,울산,1,9
40224151,EncarMeetgo,EncarDiagnosisP1,기아,Others,럭셔리,오토,가솔린,97044.0,630.0,일반,울산,4,11
41698297,,,르노코리아(삼성),SM6,2.0 GDe RE,오토,가솔린,99940.0,740.0,일반,경기,8,10
41628726,,EncarDiagnosisP0,제네시스,G80 (RG3),가솔린 3.5 터보 AWD,오토,가솔린,128283.0,3541.0,리스,경기,4,4
41733382,,EncarDiagnosisP0,제네시스,GV70,2.5T 가솔린 AWD,오토,가솔린,83403.0,3578.0,리스,경기,6,5
41891194,,,기아,카니발 4세대,Others,오토,가솔린,58191.0,3180.0,일반,서울,4,5
41698297,,,르노코리아(삼성),SM6,2.0 GDe RE,오토,가솔린,99940.0,740.0,일반,경기,8,10
41628726,,EncarDiagnosisP0,제네시스,G80 (RG3),가솔린 3.5 터보 AWD,오토,가솔린,128283.0,3541.0,리스,경기,4,4
41713566,,EncarDiagnosisP0,기아,K5 3세대,1.6 터보,오토,가솔린,95693.0,1740.0,일반,경기,6,5
41864493,,EncarDiagnosisP0,제네시스,GV80,2.5T 가솔린 AWD,오토,가솔린,54171.0,4967.0,리스,경기,1,4
41628644,,EncarDiagnosisP1,현대,Others,Others,오토,가솔린+전기,21398.0,2810.0,일반,경기,11,3
41874449,,EncarDiagnosisP0,제네시스,GV80,2.5T 가솔린 AWD,오토,가솔린,76396.0,5256.0,리스,경기,2,3
41674006,,EncarDiagnosisP1,현대,팰리세이드,디젤 2.2 2WD,오토,디젤,54586.0,3099.0,일반,서울,7,5
41201281,,EncarDiagnosisP2,기아,카니발 4세대,Others,오토,가솔린,101674.0,3550.0,일반,서울,12,6
41925223,,,기아,카니발 4세대,Others,오토,가솔린,76929.0,3970.0,일반,서울,12,4
41838747,,EncarDiagnosisP0,현대,Others,롱레인지 AWD,오토,전기,63816.0,3276.0,리스,경기,12,3
41970210,,EncarDiagnosisP0,KG모빌리티(쌍용),Others,Others,오토,디젤,118360.0,490.0,일반,경기,7,16
41656484,,EncarDiagnosisP1,기아,카니발 4세대,9인승 시그니처,오토,디젤,134452.0,2560.0,일반,서울,1,4
41773220,,EncarDiagnosisP1,현대,더 뉴 그랜저 IG,2.5,오토,가솔린,81472.0,2020.0,일반,서울,3,4
41692888,,EncarDiagnosisP1,기아,쏘렌토 4세대,가솔린 2.5T 2WD,오토,가솔린,20043.0,2800.0,일반,서울,2,4
41790663,,EncarDiagnosisP1,현대,쏘나타 (DN8),2.0,오토,가솔린,125739.0,1400.0,일반,경기,4,5
41790481,,EncarDiagnosisP1,현대,Others,Others,오토,가솔린,73111.0,1740.0,일반,경기,3,4
41948558,,EncarDiagnosisP1,현대,쏘나타 (DN8),2.0,오토,가솔린,99826.0,1490.0,일반,경기,6,4
41790600,,EncarDiagnosisP1,현대,팰리세이드,가솔린 3.8 2WD,오토,가솔린,37407.0,3230.0,일반,경기,3,4
41690332,,EncarDiagnosisP1,현대,더 뉴 그랜저 IG,2.5,오토,가솔린,88873.0,2440.0,일반,서울,2,4
41981708,EncarMeetgo,EncarDiagnosisP1,현대,더 뉴 팰리세이드,가솔린 3.8 2WD,오토,가솔린,31392.0,3400.0,일반,서울,7,3
41815565,EncarMeetgo,EncarDiagnosisP1,기아,스포티지 5세대,Others,오토,가솔린,135802.0,2350.0,일반,서울,10,5
41642446,EncarMeetgo,EncarDiagnosisP1,기아,카니발 4세대,가솔린 9인승 시그니처,오토,가솔린,68775.0,2930.0,일반,서울,2,3
41794030,EncarMeetgo,EncarDiagnosisP1,현대,팰리세이드,가솔린 3.8 4WD,오토,가솔린,62459.0,2810.0,일반,경기,2,4
41979107,EncarMeetgo,EncarDiagnosisP1,르노코리아(삼성),더 뉴 QM6,Others,오토,가솔린,41229.0,1390.0,일반,경기,3,6
41838730,EncarMeetgo,EncarDiagnosisP1,현대,그랜저 하이브리드 (GN7),캘리그래피,오토,가솔린+전기,34081.0,3940.0,일반,서울,11,3
41838375,EncarMeetgo,EncarDiagnosisP1,기아,카니발 4세대,Others,오토,디젤,53300.0,3350.0,일반,경기,11,5
41908366,,EncarDiagnosisP0,르노코리아(삼성),Others,Others,오토,가솔린+전기,39792.0,3550.0,일반,강원,12,2
41748840,,EncarDiagnosisP0,르노코리아(삼성),SM6,2.0 GDe RE,오토,가솔린,177587.0,600.0,일반,강원,5,10
41906101,,EncarDiagnosisP0,현대,투싼 (NX4),Others,오토,가솔린,20895.0,2700.0,일반,강원,3,5
41228996,,EncarDiagnosisP0,기아,쏘렌토 4세대,디젤 2.2 2WD,오토,디젤,124924.0,2250.0,일반,강원,6,6
41873064,,EncarDiagnosisP0,현대,베뉴,1.6 모던,오토,가솔린,125573.0,1200.0,일반,강원,9,7
41634889,,EncarDiagnosisP0,현대,싼타페 더 프라임,디젤 2.2 4WD,오토,디젤,100036.0,1350.0,일반,강원,2,10
41299156,,EncarDiagnosisP0,KG모빌리티(쌍용),더 뉴 렉스턴 스포츠 칸,디젤 2.2 4WD,오토,디젤,53501.0,2400.0,일반,강원,6,3
41873093,,EncarDiagnosisP0,르노코리아(삼성),QM6,Others,오토,가솔린,74209.0,1200.0,일반,강원,2,8
41905652,,EncarDiagnosisP0,현대,팰리세이드,디젤 2.2 2WD,오토,디젤,101253.0,2700.0,일반,강원,12,6
41676103,,EncarDiagnosisP0,KG모빌리티(쌍용),Others,Others,오토,디젤,93465.0,1100.0,일반,강원,12,9
41615341,,EncarDiagnosisP0,르노코리아(삼성),더 뉴 QM6,Others,오토,LPG(일반인 구입),137959.0,1250.0,일반,강원,9,7
39354358,,EncarDiagnosisP1,기아,Others,럭셔리,오토,가솔린,97044.0,630.0,일반,울산,4,11
40548303,,EncarDiagnosisP1,현대,싼타페 DM,디젤(e-VGT) 2.0 2WD 프리미엄,오토,디젤,135192.0,1180.0,일반,울산,2,11
41241470,,EncarDiagnosisP1,현대,제네시스 DH,Others,오토,가솔린,122576.0,1230.0,일반,울산,10,12
41247419,,EncarDiagnosisP1,기아,Others,3.3 GDI 노블레스,오토,가솔린,96187.0,990.0,일반,울산,7,14
40118580,,EncarDiagnosisP1,르노코리아(삼성),Others,Others,오토,가솔린,94048.0,450.0,일반,울산,10,12
41075581,,EncarDiagnosisP1,기아,K5 3세대,1.6 터보,오토,가솔린,68590.0,2080.0,일반,울산,9,6
41016479,,EncarDiagnosisP1,현대,그랜저 HG,HG240 모던,오토,가솔린,123388.0,890.0,일반,울산,2,11
41398987,,EncarDiagnosisP1,현대,그랜저 IG,Others,오토,가솔린,82282.0,1730.0,일반,울산,10,7
41891711,,EncarDiagnosisP1,현대,더 뉴 싼타페,디젤 2.2 2WD,오토,디젤,73374.0,2750.0,일반,울산,12,6
41923268,,EncarDiagnosisP1,현대,캐스퍼,터보 인스퍼레이션,오토,가솔린,18559.0,1850.0,일반,울산,12,2
41931902,,EncarDiagnosisP1,현대,아반떼 AD,1.6 GDI 밸류 플러스,오토,가솔린,24170.0,1350.0,일반,울산,8,8
41966230,,EncarDiagnosisP1,현대,아반떼 (CN7),1.6,오토,가솔린,56034.0,1970.0,일반,울산,12,6
41984243,,EncarDiagnosisP1,현대,팰리세이드,가솔린 3.8 4WD,오토,가솔린,77911.0,2630.0,일반,울산,2,6
41075581,,EncarDiagnosisP1,기아,K5 3세대,1.6 터보,오토,가솔린,68590.0,2080.0,일반,울산,9,6
41215814,,EncarDiagnosisP1,KG모빌리티(쌍용),토레스,가솔린 1.5 2WD,오토,가솔린,18381.0,2480.0,일반,울산,4,3
41489606,,EncarDiagnosisP1,현대,그랜저 IG,Others,오토,가솔린,120267.0,1490.0,일반,울산,1,9
41583187,,EncarDiagnosisP1,현대,LF 쏘나타,Others,오토,가솔린,123976.0,1030.0,일반,울산,9,12
41583279,,EncarDiagnosisP1,기아,레이,Others,오토,가솔린,92201.0,730.0,일반,울산,4,12
41772208,,EncarDiagnosisP1,현대,올 뉴 투싼,디젤 2.0 2WD,오토,디젤,112464.0,1280.0,일반,울산,1,10
41810842,,EncarDiagnosisP1,기아,더 뉴 레이,럭셔리,오토,가솔린,44368.0,1180.0,일반,울산,9,8
41923368,,EncarDiagnosisP0,기아,Others,럭셔리,오토,가솔린,55299.0,950.0,일반,울산,6,8
41966307,,EncarDiagnosisP1,기아,더 뉴 레이,시그니처,오토,가솔린,91803.0,1220.0,일반,울산,9,5
41398987,,EncarDiagnosisP1,현대,그랜저 IG,Others,오토,가솔린,82282.0,1730.0,일반,울산,10,7
41975416,,EncarDiagnosisP1,현대,팰리세이드,가솔린 3.8 2WD,오토,가솔린,101548.0,2280.0,일반,울산,2,6
39354358,,EncarDiagnosisP1,기아,Others,럭셔리,오토,가솔린,97044.0,630.0,일반,울산,4,11
40548303,,EncarDiagnosisP1,현대,싼타페 DM,디젤(e-VGT) 2.0 2WD 프리미엄,오토,디젤,135192.0,1180.0,일반,울산,2,11
40479091,,EncarDiagnosisP1,기아,올 뉴 모닝,디럭스 스페셜,오토,가솔린,123851.0,390.0,일반,울산,1,14
41215825,,EncarDiagnosisP1,현대,제네시스 DH,Others,오토,가솔린,88345.0,1620.0,일반,울산,10,10
40155561,,EncarDiagnosisP1,현대,Others,Others,오토,가솔린+전기,101281.0,1050.0,일반,울산,7,12
41221675,,EncarDiagnosisP1,현대,쏘나타 (DN8),2.0,오토,가솔린,89354.0,1740.0,일반,울산,5,7
40994259,,EncarDiagnosisP1,현대,Others,Others,오토,가솔린,140681.0,650.0,일반,울산,6,15
40976308,,EncarDiagnosisP1,기아,더 뉴 K3,트렌디,오토,가솔린,146738.0,760.0,일반,울산,1,9
41241470,,EncarDiagnosisP1,현대,제네시스 DH,Others,오토,가솔린,122576.0,1230.0,일반,울산,10,12
41247419,,EncarDiagnosisP1,기아,Others,3.3 GDI 노블레스,오토,가솔린,96187.0,990.0,일반,울산,7,14
41303937,EncarMeetgo,,현대,코나,1.6 터보 2WD,오토,가솔린,72959.0,1239.0,일반,경기,1,8
41303938,EncarMeetgo,EncarDiagnosisP1,기아,Others,3.3 GDI 노블레스,오토,가솔린,196680.0,439.0,일반,경기,10,15
41303940,EncarMeetgo,,현대,캐스퍼,Others,오토,가솔린,30580.0,1499.0,일반,경기,11,4
41303943,EncarMeetgo,,현대,Others,모던,오토,전기,161214.0,1189.0,일반,경기,12,8
41679249,EncarMeetgo,,기아,Others,노블레스,오토,가솔린+전기,100310.0,639.0,일반,경기,6,15
41418616,EncarMeetgo,EncarDiagnosisP2,기아,더 뉴 카니발 4세대,Others,오토,디젤,35380.0,3989.0,일반,경기,12,3
41463206,EncarMeetgo,EncarDiagnosisP2,현대,캐스퍼,Others,오토,가솔린,33623.0,1399.0,일반,경기,11,3
41497292,EncarMeetgo,EncarDiagnosisP2,기아,더 뉴 카니발 4세대,9인승 노블레스,오토,디젤,21498.0,4019.0,일반,경기,12,2
41562078,EncarMeetgo,EncarDiagnosisP2,현대,더 뉴 아반떼 AD,1.6,오토,가솔린,121082.0,1019.0,일반,경기,10,8
41679898,EncarMeetgo,EncarDiagnosisP1,기아,카니발 4세대,9인승 프레스티지,오토,디젤,69651.0,3050.0,일반,서울,12,4
41697346,EncarMeetgo,EncarDiagnosisP2,기아,Others,Others,오토,가솔린,80187.0,1289.0,일반,경기,6,7
41751111,EncarMeetgo,EncarDiagnosisP1,기아,Others,3.8 GDI AWD,오토,가솔린,60252.0,3950.0,일반,경기,7,4
41872514,EncarMeetgo,EncarDiagnosisP1,기아,디 올 뉴 니로,시그니처,오토,가솔린+전기,19904.0,2950.0,일반,부산,12,4
41834005,EncarMeetgo,EncarDiagnosisP1,현대,팰리세이드,가솔린 3.8 2WD,오토,가솔린,45913.0,2280.0,일반,경기,11,5
41794875,EncarMeetgo,EncarDiagnosisP1,기아,쏘렌토 4세대,디젤 2.2 4WD,오토,디젤,97983.0,2020.0,일반,경기,6,5
41795662,EncarMeetgo,EncarDiagnosisP2,쉐보레(GM대우),Others,Others,오토,가솔린,67824.0,3639.0,일반,경기,12,7
41896767,EncarMeetgo,EncarDiagnosisP2,현대,Others,Others,오토,가솔린+전기,80059.0,2799.0,일반,경기,3,4
40816584,EncarMeetgo,EncarDiagnosisP1,현대,더 뉴 팰리세이드,가솔린 3.8 2WD,오토,가솔린,50542.0,3339.0,일반,경기,8,4
41082757,EncarMeetgo,EncarDiagnosisP1,기아,셀토스,가솔린 1.6 터보 2WD,오토,가솔린,36716.0,2069.0,일반,경기,2,5
41043634,EncarMeetgo,EncarDiagnosisP2,기아,쏘렌토 4세대,HEV 1.6 4WD,오토,가솔린+전기,49899.0,3789.0,일반,경기,11,5
41291349,EncarMeetgo,EncarDiagnosisP2,기아,Others,프레스티지,오토,가솔린+전기,97584.0,1839.0,일반,경기,1,6
41399400,EncarMeetgo,EncarDiagnosisP2,기아,Others,Others,오토,디젤,176376.0,1599.0,일반,경기,11,8
41605394,EncarMeetgo,EncarDiagnosisP2,현대,Others,롱레인지 AWD,오토,전기,45721.0,3549.0,일반,경기,11,5
41399400,EncarMeetgo,EncarDiagnosisP2,기아,Others,Others,오토,디젤,176376.0,1599.0,일반,경기,11,8
41463206,EncarMeetgo,EncarDiagnosisP2,현대,캐스퍼,Others,오토,가솔린,33623.0,1399.0,일반,경기,11,3
41679898,EncarMeetgo,EncarDiagnosisP1,기아,카니발 4세대,9인승 프레스티지,오토,디젤,69651.0,3050.0,일반,서울,12,4
41697346,EncarMeetgo,EncarDiagnosisP2,기아,Others,Others,오토,가솔린,80187.0,1289.0,일반,경기,6,7
41643263,,,현대,팰리세이드,가솔린 3.8 2WD,오토,가솔린,75846.0,2590.0,일반,서울,2,4
41806532,,EncarDiagnosisP1,기아,스포티지 5세대,Others,오토,가솔린,135802.0,2350.0,일반,서울,10,5
41665639,,EncarDiagnosisP0,현대,아반떼 AD,Others,오토,가솔린,39084.0,1100.0,일반,경기,4,8
41637870,,EncarDiagnosisP1,기아,카니발 4세대,가솔린 9인승 시그니처,오토,가솔린,68775.0,2930.0,일반,서울,2,3
41790472,,EncarDiagnosisP1,현대,팰리세이드,가솔린 3.8 4WD,오토,가솔린,62459.0,2810.0,일반,경기,2,4
41981097,,EncarDiagnosisP1,현대,더 뉴 팰리세이드,가솔린 3.8 2WD,오토,가솔린,31392.0,3400.0,일반,서울,7,3
41513431,,EncarDiagnosisP0,기아,카니발 4세대,가솔린 9인승 하이리무진,오토,가솔린,81006.0,3330.0,일반,대구,7,4
41836073,,EncarDiagnosisP1,현대,그랜저 하이브리드 (GN7),캘리그래피,오토,가솔린+전기,34081.0,3940.0,일반,서울,11,3
41833123,,EncarDiagnosisP1,기아,카니발 4세대,Others,오토,디젤,53300.0,3350.0,일반,경기,11,5
41974547,,EncarDiagnosisP1,르노코리아(삼성),더 뉴 QM6,Others,오토,가솔린,41229.0,1390.0,일반,경기,3,6
41926787,,,기아,카니발 4세대,Others,오토,가솔린,16172.0,3580.0,일반,서울,3,3
41669356,EncarMeetgo,EncarDiagnosisP1,현대,더 뉴 싼타페,가솔린 2.5T 2WD,오토,가솔린,57027.0,2540.0,일반,서울,4,5
41657424,EncarMeetgo,EncarDiagnosisP1,기아,카니발 4세대,9인승 프레스티지,오토,디젤,55182.0,2740.0,일반,서울,1,5
41749879,EncarMeetgo,EncarDiagnosisP2,기아,쏘렌토 4세대,가솔린 2.5T 2WD,오토,가솔린,73269.0,2710.0,일반,경기,4,3
41454010,EncarMeetgo,EncarDiagnosisP1,기아,카니발 4세대,9인승 노블레스,오토,디젤,120060.0,2040.0,일반,경기,1,5
41748981,EncarMeetgo,EncarDiagnosisP2,기아,셀토스,가솔린 1.6 터보 2WD,오토,가솔린,30787.0,1620.0,일반,경기,2,4
41748313,EncarMeetgo,,기아,셀토스,가솔린 1.6 터보 2WD,오토,가솔린,45147.0,2160.0,일반,경기,4,4
41730305,EncarMeetgo,EncarDiagnosisP1,현대,그랜저 (GN7),2.5 가솔린 2WD,오토,가솔린,34108.0,2760.0,일반,경기,12,3
41823805,EncarMeetgo,EncarDiagnosisP1,기아,더 뉴 K3 2세대,1.6,오토,가솔린,87505.0,1400.0,일반,서울,3,4
41700288,EncarMeetgo,EncarDiagnosisP2,기아,더 뉴 K3 2세대,1.6,오토,가솔린,57766.0,1698.0,일반,경기,3,4
41885859,,EncarDiagnosisP0,현대,그랜저 HG,HG240 모던,오토,가솔린,114830.0,570.0,일반,충북,4,13
41854499,,,현대,엑센트(신형),Others,오토,가솔린,142761.0,370.0,일반,충북,9,15
41447250,EncarMeetgo,EncarDiagnosisP1,기아,K5 3세대,1.6 터보,오토,가솔린,81491.0,2270.0,일반,부산,12,6
41814539,EncarMeetgo,EncarDiagnosisP1,현대,Others,Others,오토,가솔린+전기,82788.0,2030.0,일반,부산,3,8
41779093,EncarMeetgo,EncarDiagnosisP1,기아,더 뉴 K3 2세대,Others,오토,가솔린,36422.0,2330.0,일반,부산,10,4
41409517,EncarMeetgo,EncarDiagnosisP1,제네시스,G70,Others,오토,가솔린,126011.0,1790.0,일반,부산,2,8
41732418,EncarMeetgo,EncarDiagnosisP1,현대,Others,캘리그래피,오토,가솔린+전기,98187.0,2770.0,일반,부산,2,6
41693660,EncarMeetgo,EncarDiagnosisP1,제네시스,G70,Others,오토,가솔린,77737.0,2090.0,일반,부산,12,9
41844796,EncarMeetgo,EncarDiagnosisP1,현대,Others,Others,오토,가솔린+전기,105114.0,2030.0,일반,부산,6,7
41777214,EncarMeetgo,EncarDiagnosisP1,현대,팰리세이드,가솔린 3.8 4WD,오토,가솔린,84023.0,2870.0,일반,부산,11,6
41703673,EncarMeetgo,EncarDiagnosisP1,기아,더 뉴 쏘렌토,디젤 2.2 2WD,오토,디젤,98838.0,2130.0,일반,부산,8,9
41714086,EncarMeetgo,EncarDiagnosisP1,기아,셀토스,가솔린 1.6 터보 2WD,오토,가솔린,62052.0,2070.0,일반,부산,4,5
41604109,EncarMeetgo,EncarDiagnosisP1,현대,팰리세이드,가솔린 3.8 4WD,오토,가솔린,67647.0,3050.0,일반,부산,5,4
41554438,EncarMeetgo,EncarDiagnosisP1,현대,팰리세이드,가솔린 3.8 2WD,오토,가솔린,69817.0,2790.0,일반,부산,7,6
41972459,EncarMeetgo,EncarDiagnosisP1,쉐보레(GM대우),올 뉴 말리부,Others,오토,가솔린,156516.0,630.0,일반,부산,1,9
41969514,EncarMeetgo,EncarDiagnosisP1,현대,그랜저 IG,Others,오토,가솔린,100467.0,1630.0,일반,부산,1,8
41951130,EncarMeetgo,EncarDiagnosisP1,현대,그랜저 IG,Others,오토,가솔린,68572.0,2050.0,일반,부산,11,8
41081781,,EncarDiagnosisP1,기아,셀토스,가솔린 1.6 터보 2WD,오토,가솔린,36716.0,2069.0,일반,경기,2,5
40299435,,,현대,코나,1.6 터보 2WD,오토,가솔린,72959.0,1239.0,일반,경기,1,8
41029608,,EncarDiagnosisP2,기아,쏘렌토 4세대,HEV 1.6 4WD,오토,가솔린+전기,49899.0,3789.0,일반,경기,11,5
40815354,,EncarDiagnosisP1,현대,더 뉴 팰리세이드,가솔린 3.8 2WD,오토,가솔린,50542.0,3339.0,일반,경기,8,4
40684947,,,현대,Others,모던,오토,전기,161214.0,1189.0,일반,경기,12,8
40935533,,,현대,캐스퍼,Others,오토,가솔린,30580.0,1499.0,일반,경기,11,4
41595861,,EncarDiagnosisP2,현대,Others,롱레인지 AWD,오토,전기,45721.0,3549.0,일반,경기,11,5
41398454,,EncarDiagnosisP2,기아,Others,Others,오토,디젤,176376.0,1599.0,일반,경기,11,8
41460205,,EncarDiagnosisP2,현대,캐스퍼,Others,오토,가솔린,33623.0,1399.0,일반,경기,11,3
41699905,,EncarDiagnosisP0,기아,카니발 4세대,9인승 시그니처,오토,디젤,130204.0,2570.0,일반,경기,3,4
41730560,,EncarDiagnosisP0,현대,스타리아,Others,오토,디젤,70053.0,2849.0,일반,경기,8,4
41895631,,EncarDiagnosisP2,현대,Others,Others,오토,가솔린+전기,80059.0,2799.0,일반,경기,3,4
41831782,,EncarDiagnosisP1,현대,팰리세이드,가솔린 3.8 2WD,오토,가솔린,45913.0,2280.0,일반,경기,11,5
41784164,,EncarDiagnosisP2,쉐보레(GM대우),Others,Others,오토,가솔린,67824.0,3639.0,일반,경기,12,7
41794933,,,기아,Others,가솔린 1.6 터보 2WD,오토,가솔린,4.0,864.0,렌트,서울,12,1
41831759,,EncarDiagnosisP1,현대,더 뉴 그랜저 IG,2.5,오토,가솔린,55543.0,2470.0,일반,경기,11,4
41758915,,EncarDiagnosisP0,현대,더 뉴 그랜드 스타렉스,어린이보호차,오토,디젤,42474.0,1739.0,일반,경기,4,6
39571343,,EncarDiagnosisP1,기아,Others,3.3 GDI 노블레스,오토,가솔린,196680.0,439.0,일반,경기,10,15
41029608,,EncarDiagnosisP2,기아,쏘렌토 4세대,HEV 1.6 4WD,오토,가솔린+전기,49899.0,3789.0,일반,경기,11,5
40815354,,EncarDiagnosisP1,현대,더 뉴 팰리세이드,가솔린 3.8 2WD,오토,가솔린,50542.0,3339.0,일반,경기,8,4
41595861,,EncarDiagnosisP2,현대,Others,롱레인지 AWD,오토,전기,45721.0,3549.0,일반,경기,11,5
